Transaction_ID,User_ID,Normalized_Transaction_Amount
T4948,4363,0.078206997
T4954,1140,0.080631569
T4957,4972,0.096005127
T4971,1941,0.041176316
T4986,3092,0.049482191
T4999,4727,0.042462114
T5009,3555,0.002030311
T5017,4965,0.060334055
T5018,2590,0.032706217
T5024,4878,0.062201742
T5025,3368,0.055014239
T5027,4304,0.0880037
T5034,4858,0.060790525
T5035,4384,0.064593709
T5037,3773,0.022643073
T5040,1182,0.007445542
T5043,2469,0.039731095
T5045,4081,0.031545839
T5051,1159,0.094734532
T5053,4085,0.094256859
T5054,4249,0.08324957
T5060,3894,0.024450951
T5062,2053,-0.000109417
T5064,3307,0.038185458
T5073,4361,0.095886309
T5079,3920,0.001839682
T5086,4065,0.027268583
T5087,2884,0.093784387
T5089,2809,0.006611214
T5092,3341,0.095223207
T5099,3437,0.055495313
T5106,4722,0.07789875
T5110,4730,0.07607427
T5118,3958,0.009482855
T5120,3188,0.054811608
T5121,2106,0.022409638
T5124,3671,0.049745831
T5125,4639,0.079550803
T5129,3448,0.026295834
T5133,2948,0.052238413
T5136,3010,0.094414083
T5137,4800,0.008193057
T5139,3998,0.084303132
T5140,1905,0.010940678
T5149,4607,0.047595701
T5150,4947,0.008416491
T5153,4523,0.077534494
T5154,1430,0.003116078
T5156,2629,0.093705174
T5160,4026,0.049120735
T5161,2746,0.017064818
T5162,2675,0.067225912
T5176,2681,0.023945473
T5177,4839,0.017157032
T5178,2997,0.098067844
T5179,1226,0.029152472
T5180,2259,0.090258446
T5185,3257,0.073289043
T5193,1328,0.017847538
T5195,2482,0.093270908
T5196,4893,0.034169042
T5200,4171,0.060246442
T5214,3373,0.066090938
T5220,2461,0.056068201
T5226,3274,0.033503739
T5233,3612,0.075479979
T5240,4748,0.04035199
T5241,4173,0.048654264
T5244,3005,-0.000109417
T5250,4992,0.053668233
T5253,3661,0.006675224
T5254,3064,0.006613414
T5259,1540,0.034235052
T5268,4923,0.02516226
T5270,4227,0.076564345
T5272,4758,-0.000109417
T5273,3512,0.054619779
T5285,3792,0.06799463
T5286,2697,0.087581635
T5288,4205,0.002227742
T5291,2524,0.083302379
T5295,3566,0.09106937
T5296,3803,0.078233601
T5297,4896,0.020931811
T5299,3059,0.010091948
T5300,2551,0.0893087
T5303,3420,0.060963352
T5312,1330,0.071002292
T5318,2479,0.045931046
T5319,4116,-0.000109417
T5323,1615,0.096825253
T5324,1194,0.003216893
T5327,3204,0.000137021
T5329,2249,0.028590786
T5332,2102,0.027765459
T5334,3518,0.08207139
T5336,1515,0.078119384
T5341,4716,0.049991269
T5355,4563,0.010959281
T5359,1025,0.014508026
T5360,4096,0.01948919
T5375,1490,0.02627183
T5381,1215,0.019535597
T5386,1158,0.075250943
T5387,3536,0.078801888
T5391,2776,0.037784196
T5394,4667,0.057257783
T5395,2843,0.081409288
T5401,3993,0.08422612
T5402,3469,0.008838556
T5406,3783,0.062590401
T5408,2145,0.043686502
T5409,3324,0.020399729
T5412,4461,0.035554254
T5414,4645,0.091222193
T5419,3761,0.077915752
T5429,4499,0.079197149
T5433,4232,0.096866059
T5437,3380,-0.000109417
T5441,2691,0.018871095
T5450,3743,0.05495623
T5452,4770,0.096067137
T5456,2355,0.098830361
T5457,2162,0.010147757
T5458,1356,0.083351986
T5462,3006,0.040068346
T5471,1882,0.091521439
T5472,1796,0.057473416
T5478,2834,0.036041929
T5480,3895,-0.000109417
T5483,2270,0.061711066
T5484,1519,-0.000109417
T5486,3409,0.018683666
T5488,3525,0.037624972
T5490,3019,0.007766391
T5491,1494,-0.000109417
T5494,4498,0.090374263
T5500,3801,0.083411995
T5505,1136,0.007969222
T5508,4619,0.08044574
T5511,4227,-0.000109417
T5513,3218,0.098475706
T5514,2751,0.036406785
T5515,3217,0.064857549
T5517,1871,0.068688137
T5528,4522,0.0906147
T5531,2196,0.009463452
T5536,4831,-0.000109417
T5547,4906,0.00514739
T5548,1979,0.001586843
T5552,4746,0.06460011
T5553,4682,0.088336551
T5565,1692,0.009684886
T5570,3161,0.072546729
T5571,2792,0.020100883
T5583,2924,0.060212237
T5589,4063,0.026634486
T5591,2960,0.065344624
T5595,4327,0.057386003
T5598,1946,0.041558975
T5601,3635,0.049548801
T5604,3450,0.011759604
T5606,1699,0.038448498
T5609,3038,0.025763352
T5612,1551,0.040301782
T5617,3838,0.035351223
T5624,1220,0.093864999
T5625,4975,0.0345483
T5627,2391,-0.000109417
T5631,2581,0.034637713
T5633,4565,0.000664102
T5642,2390,0.016799577
T5643,4351,-0.000109417
T5644,4354,0.042038249
T5647,3236,0.086042599
T5649,1993,0.035975319
T5656,3480,0.095162198
T5658,4252,0.044893687
T5665,1253,0.083736845
T5671,4832,0.034233651
T5672,1699,0.075530786
T5676,4896,0.074039958
T5683,4388,0.096617421
T5684,1211,0.074748066
T5692,4109,0.088139521
T5693,2534,0.061481231
T5694,1419,0.079569406
T5697,2988,0.031725867
T5699,4414,0.060976554
T5703,3749,0.046919197
T5708,1205,0.074468824
T5711,1495,0.015289745
T5726,4642,0.030747317
T5727,2822,0.022237011
T5728,3985,0.047006411
T5734,1253,0.069787505
T5738,4551,0.033187291
T5739,1009,-0.000109417
T5740,3773,0.073562084
T5761,2111,0.051488698
T5762,4265,0.085063249
T5765,4167,0.00743214
T5767,2914,0.088385758
T5773,1166,0.078430831
T5779,1762,0.07085727
T5780,1680,0.095038379
T5786,2363,0.080254711
T5791,4646,-0.000109417
T5800,4920,0.003461531
T5802,2497,0.023518808
T5804,4171,-0.000109417
T5806,3911,0.050396531
T5812,1042,0.068730543
T5815,3535,0.04980164
T5823,2923,0.005037773
T5824,3775,-0.000109417
T5827,4922,0.000925142
T5830,1992,0.039386042
T5835,3330,0.039333434
T5847,4626,0.01773232
T5853,3475,0.090095021
T5854,4222,0.052258216
T5855,2537,0.081465697
T5856,4447,0.055512116
T5857,4093,0.094270861
T5858,1882,0.090826933
T5859,1312,0.0482386
T5861,3566,0.06010662
T5865,4697,0.018308008
T5871,1499,0.062525191
T5872,1463,0.094815945
T5874,4195,0.072395906
T5885,4168,0.012932984
T5890,4140,0.025284079
T5893,4130,0.036162347
T5896,1049,0.079407181
T5899,1018,0.086146615
T5900,1725,0.035701677
T5901,3244,0.056682895
T5902,4962,0.053430996
T5906,1451,0.002111924
T5919,4548,0.031253594
T5924,3385,0.095161398
T5927,1360,0.056139212
T5930,3265,0.052335828
T5931,2597,0.040555421
T5932,2692,0.019628611
T5939,2435,0.08637765
T5945,2491,0.038548313
T5947,2968,0.065192401
T5948,4802,0.005269808
T5949,2712,0.029261089
T5955,3145,0.091052167
T5958,1207,0.065160396
T5959,2537,0.095337025
T5962,3633,0.050550154
T5965,1153,0.097275322
T5970,1668,0.080399933
T5971,2518,0.072192274
T5973,3067,0.04165339
T5975,1949,0.094733132
T5980,4554,0.080005673
T5986,3965,0.081459296
T5994,4423,0.077028216
T5999,1099,0.040626832
T6006,3642,1
T6024,3028,0.089979803
T6028,1300,0.014164173
T6033,4235,0.032642607
T6034,1082,0.091678263
T6035,2920,0.001312601
T6042,3975,0.012083454
T6053,4490,0.017839737
T6055,4578,0.087065556
T6062,1643,0.086140214
T6070,1859,0.067944023
T6074,2064,0.037694382
T6080,1368,0.084144708
T6082,1150,1
T6086,2070,0.047760126
T6087,2023,0.033407725
T6088,2598,0.08832955
T6095,1801,-0.000109417
T6096,3343,0.098728345
T6097,3250,0.003420525
T6100,4010,0.033922404
T6104,1330,0.077416676
T6110,2673,0.011413951
T6115,2187,0.028853026
T6117,3366,0.042787164
T6140,2392,0.09687046
T6144,3596,0.081334677
T6145,1648,0.001031358
T6148,4258,0.040520216
T6157,3041,0.060965952
T6159,3467,0.070768456
T6167,4937,0.00951506
T6168,1062,0.018678065
T6180,1874,0.015664003
T6181,1821,0.071736804
T6196,2364,0.060393464
T6200,3032,0.057772862
T6205,3502,0.080042879
T6208,3350,0.09693287
T6214,2152,0.072280488
T6216,3187,0.05006648
T6218,3330,0.031654056
T6223,1276,0.065138992
T6225,4390,0.049279159
T6226,2913,0.079481793
T6227,3099,0.048155187
T6230,2772,0.031433422
T6233,3591,0.089360108
T6234,1566,0.017846338
T6236,4460,0.011859019
T6237,2571,0.027912482
T6241,4433,0.089995405
T6244,3895,0.074817077
T6250,2029,0.09328751
T6264,3461,0.031677259
T6265,3872,0.000424865
T6266,3942,0.091037965
T6270,4310,0.001991305
T6273,3700,0.009586271
T6275,4629,0.089298098
T6281,2424,-0.000109417
T6282,4318,0.05769285
T6290,2629,0.089985804
T6298,3463,0.046078068
T6300,1498,0.0267247
T6304,3030,0.003049268
T6310,2257,0.095656074
T6311,4611,-0.000109417
T6317,3805,0.077235248
T6320,3165,0.009931323
T6322,4453,0.073088412
T6330,4360,0.074321001
T6331,4005,-0.000109417
T6333,1018,0.027929084
T6335,3377,0.028172922
T6342,2377,0.012310288
T6344,1140,0.081122244
T6351,3607,0.086434459
T6355,4388,0.075681009
T6356,3972,0.047824336
T6357,1294,0.073590489
T6372,1820,0.037787797
T6374,2776,0.066227959
T6375,4645,0.081446494
T6378,4608,0.082056988
T6383,3588,0.062872445
T6384,4700,1
T6385,3026,0.04282717
T6399,2621,0.095203604
T6405,3677,0.070979688
T6409,4484,0.099744301
T6410,1338,1
T6423,3482,0.062625607
T6424,1383,0.041538972
T6425,3607,0.080202703
T6428,4719,0.065589861
T6435,3339,0.089537535
T6437,1731,0.070960085
T6442,1081,0.041322139
T6447,1531,0.003805784
T6450,1634,0.002546191
T6451,2769,-0.000109417
T6452,4804,0.045970052
T6456,2717,0.051851554
T6461,3998,0.013053802
T6472,4930,0.098718743
T6477,2279,0.06030085
T6478,3608,0.073868531
T6485,4575,0.06362696
T6486,1718,0.053098145
T6492,1249,0.064506295
T6493,3361,0.052507655
T6495,4439,0.005758483
T6502,4792,0.063468936
T6505,2234,0.091836888
T6517,4513,0.021788742
T6518,3448,0.010274176
T6519,4471,0.061719068
T6525,1857,0.025939779
T6526,1803,0.009246418
T6529,2780,0.09654621
T6535,4516,0.083162157
T6545,4308,0.047375267
T6547,3433,0.041117907
T6551,1649,0.045748218
T6554,4278,0.052422442
T6555,2359,0.095169599
T6562,1857,0.03318029
T6563,1790,0.009418645
T6565,4389,0.06577389
T6566,3783,0.038491505
T6567,2392,0.087064756
T6571,3552,0.062339363
T6584,4693,0.05964615
T6590,2609,0.08109764
T6592,4508,0.041185718
T6595,3435,0.022114592
T6616,4746,0.050188099
T6620,4191,0.026609882
T6624,3949,0.009008182
T6628,2722,0.02073258
T6630,4815,0.073145421
T6643,4839,0.061237994
T6649,1298,0.034723727
T6651,3846,0.049528398
T6658,3906,0.061152781
T6660,1350,0.047884545
T6668,3506,0.054848414
T6670,3964,0.036413586
T6672,1949,0.033110679
T6673,2994,0.095036379
T6679,3850,0.046892993
T6682,4486,0.051738137
T6688,4427,0.045075515
T6693,2258,0.091607253
T6696,1514,-0.000109417
T6706,2564,0.029784569
T6709,3730,0.049493592
T6711,3121,0.072274087
T6714,4736,0.017741522
T6720,1650,0.059746365
T6723,3742,0.054536166
T6724,3587,0.090991558
T6727,2338,0.084968434
T6732,2585,0.072184273
T6735,2136,0.068540314
T6746,4226,0.059055859
T6747,2590,0.074091166
T6748,3741,0.014881883
T6749,2745,0.0371547
T6752,2098,0.045359158
T6755,4716,0.023267769
T6760,3904,0.08885083
T6766,1832,0.028591986
T6768,3886,0.051598715
T6769,4331,0.050808394
T6771,2678,0.069896922
T6774,2749,0.045669606
T6775,4825,0.068832959
T6778,1092,0.033430728
T6780,1653,0.006482394
T6788,1206,0.021376479
T6792,1531,-0.000109417
T6798,1089,0.06903779
T6799,2117,0.0560598
T6808,4509,0.079169545
T6812,2959,0.026980539
T6818,1295,-0.000109417
T6822,1639,0.059000851
T6830,3566,0.022690281
T6833,1954,0.039838311
T6838,2204,0.022056784
T6839,4286,0.034971365
T6851,4294,-0.000109417
T6852,3678,0.0045635
T6853,3872,0.010541017
T6854,4335,0.04400075
T6855,2230,0.047564896
T6856,3654,0.081533307
T6859,3413,0.022586065
T6865,4339,0.083455802
T6873,1493,0.00658461
T6874,2546,0.093773185
T6878,3411,0.05052035
T6881,1762,0.077679516
T6887,3975,0.027811666
T6888,1563,0.005487242
T6892,4970,0.011073699
T6898,2319,0.075902043
T6905,1191,0.071333943
T6908,1861,0.079212751
T6913,4611,0.077868945
T6915,4491,0.024599574
T6920,4865,0.038232265
T6924,2361,0.099250025
T6926,1165,0.05463138
T6933,4713,0.020756384
T6938,4373,0.054467355
T6940,4261,0.074333403
T6943,1485,0.03546504
T6945,2447,0.00117138
T6949,4426,0.009644479
T6950,2963,0.069846114
T6951,4183,0.028239732
T6962,2462,0.085586929
T6964,3228,0.037545559
T6965,3231,0.001869687
T6975,1935,0.033231498
T6979,2294,0.091409222
T6999,4499,0.05319416
T7004,3808,-0.000109417
T7006,1047,0.084329936
T7007,4089,0.066765242
T7008,3959,0.015796823
T7009,2462,0.024029086
T7015,3877,0.091358414
T7019,1848,0.021499498
T7020,3032,0.045936247
T7022,2413,0.032542992
T7024,2612,0.017042014
T7029,2630,0.064917758
T7031,4203,0.045898641
T7033,2574,0.063002465
T7034,2095,0.067446746
T7036,3892,0.068862764
T7037,2695,0.032321558
T7039,3533,0.066389784
T7040,4262,0.024488557
T7043,1219,0.047670113
T7047,4483,0.071560977
T7053,1405,0.022918916
T7058,3294,0.08624403
T7059,1071,0.021847751
T7061,3232,0.010093548
T7063,2229,0.058336949
T7079,4416,0.039810107
T7081,2960,0.042141064
T7084,1724,0.077997165
T7086,2619,0.039147205
T7088,1382,0.057255983
T7090,3435,0.035050777
T7091,1524,0.068703339
T7092,4628,0.046315305
T7094,3985,-0.000109417
T7098,3764,0.080075284
T7100,2973,0.039087596
T7111,2754,0.050648569
T7114,4757,0.063858596
T7116,2799,0.0410665
T7120,3746,0.012502518
T7122,4300,0.06773099
T7128,1886,0.034467687
T7130,3805,0.02373064
T7136,1012,0.069133405
T7139,2756,0.036721233
T7140,3285,0.066398386
T7144,2194,0.078715675
T7145,3004,0.084768604
T7146,3653,0.01016996
T7151,3983,0.020158292
T7155,2224,0.040856067
T7162,3431,0.065443039
T7163,2715,0.010591025
T7166,2848,0.074712461
T7167,3355,0.092643612
T7168,3696,0.055252076
T7176,4791,0.062403173
T7187,1071,0.058222531
T7188,2690,0.046124876
T7194,4113,0.037087689
T7195,4773,0.007794596
T7201,3320,0.006477194
T7204,3553,0.086468864
T7211,1389,0.004244051
T7213,1945,0.048529444
T7214,1613,0.020755784
T7220,2256,0.058881032
T7223,2394,0.050442138
T7225,3903,0.014846277
T7226,1816,0.054466955
T7227,4220,0.034802339
T7241,2573,0.022975724
T7251,4747,0.088029504
T7252,3105,0.046524337
T7255,4641,0.042000643
T7257,1976,0.035129589
T7259,2251,0.005915707
T7261,3747,0.000814525
T7266,2378,0.065356426
T7269,2719,0.012687946
T7274,1209,0.021355076
T7275,3863,0.066635622
T7276,4879,0.086110609
T7286,1922,-0.000109417
T7292,4358,0.059881186
T7297,1536,-0.000109417
T7299,3849,0.069952331
T7308,1915,0.071068502
T7309,4431,0.03669843
T7322,1459,0.043949742
T7324,4764,0.082378637
T7328,3209,0.08292312
T7329,3398,0.09511199
T7341,4672,0.044156974
T7345,4449,0.057861076
T7347,1984,0.075167731
T7351,4797,0.07724945
T7360,1249,0.081378283
T7363,1974,0.032833637
T7364,2325,1
T7366,3836,0.057719854
T7373,1874,0.088155923
T7381,1660,0.052365033
T7385,2686,0.008777546
T7386,1191,0.066235561
T7394,4783,0.022800098
T7402,2716,0.091516239
T7404,3596,0.062555196
T7408,1869,0.025900373
T7425,3764,0.093453536
T7428,2982,0.035301615
T7437,1614,0.072455715
T7440,3004,0.034303062
T7441,2719,0.090198036
T7446,2587,0.074807075
T7447,3904,0.021044428
T7448,2611,0.014402009
T7451,1277,0.05384546
T7458,4262,0.061076569
T7469,2231,0.013098209
T7470,3055,0.064686523
T7475,3037,0.005167993
T7476,3649,0.053168356
T7484,3821,0.02744761
T7488,2262,-0.000109417
T7498,2268,-0.000109417
T7506,4888,0.026913729
T7507,1406,0.011781207
T7509,2953,1
T7510,3073,0.076526539
T7515,1389,0.009693287
T7519,1753,0.087122165
T7527,3950,0.040495212
T7529,1555,0.073126818
T7559,4235,0.080079084
T7561,3873,0.08207399
T7564,2956,0.001212386
T7573,1731,0.015728213
T7587,1791,0.017088221
T7588,4854,0.000142822
T7589,1170,0.059422715
T7591,3248,0.064641316
T7592,4558,0.008555712
T7595,4847,0.000640698
T7601,2001,0.009004581
T7602,2148,0.054511962
T7605,3845,0.07927196
T7606,2481,0.091675463
T7613,1422,0.021948367
T7618,3220,-0.000109417
T7622,4973,0.07098909
T7623,2975,0.03852951
T7625,3541,0.053970279
T7628,4164,0.013123213
T7632,2641,0.020093282
T7633,4217,0.029044855
T7635,2447,0.029499725
T7639,2764,0.078211798
T7645,4962,0.034108832
T7648,4177,0.03429146
T7650,1810,0.065683676
T7651,2424,-0.000109417
T7652,4167,0.091713669
T7654,1958,0.073623894
T7659,4972,0.014003948
T7665,4605,0.085389499
T7675,2416,0.003027464
T7681,2553,0.091490435
T7686,2814,0.046247294
T7691,2092,0.015982252
T7692,4118,0.000830727
T7695,2750,0.053346383
T7696,1029,0.063180492
T7698,3971,0.051231259
T7700,4308,0.032346562
T7701,4319,0.097617975
T7718,1115,0.033982613
T7725,2620,0.094278662
T7735,3305,0.032872043
T7736,3891,0.081442293
T7743,1783,0.067331329
T7744,1240,0.007007875
T7752,3309,1
T7755,1490,0.067497754
T7765,2781,0.025788156
T7769,4994,0.082326229
T7775,2902,0.05782227
T7776,2910,0.025864368
T7779,1891,0.010077146
T7783,4626,0.072243682
T7788,1375,-0.000109417
T7791,1519,0.037667778
T7794,1719,0.04152497
T7796,3843,0.05658568
T7800,1075,0.09335212
T7806,1969,0.032362364
T7814,1194,0.052849307
T7818,2459,0.048318612
T7825,3074,0.068159856
T7830,3328,0.042354497
T7833,2187,0.01114531
T7837,1783,0.015468773
T7843,1044,0.024715591
T7844,2810,0.083718042
T7845,1470,0.016904393
T7849,1829,0.010806858
T7850,2909,0.013790115
T7851,3268,0.024558567
T7854,1691,0.041778009
T7856,1931,0.01662535
T7857,1840,0.026562675
T7860,2938,0.058974247
T7862,3629,0.084518565
T7867,1147,0.019038721
T7870,1387,0.091572847
T7875,2878,0.031780875
T7887,3696,0.093128286
T7889,2630,0.044042956
T7897,1162,0.051355478
T7901,3462,0.031670858
T7902,2362,0.009212213
T7904,2204,0.060878139
T7909,2161,0.022175202
T7913,4856,0.040767254
T7918,3470,0.07972923
T7922,4159,0.038953375
T7925,1886,0.028156319
T7935,4296,0.052381635
T7939,1558,0.024544965
T7951,1817,0.062642409
T7963,4888,0.086844722
T7976,1443,0.061701265
T7982,2384,0.054110701
T7985,3350,0.003057869
T8002,4393,0.044512228
T8006,1587,0.047469682
T8008,1200,0.021827948
T8014,1787,0.056957337
T8020,4707,0.01264434
T8021,4747,0.000206432
T8022,4479,0.017866741
T8024,1922,0.080194102
T8025,2409,0.033975012
T8030,4356,-0.000109417
T8049,3361,0.036706031
T8060,3895,0.093183294
T8070,1194,0.010545618
T8071,1662,0.058612591
T8074,1122,0.077136833
T8078,4523,0.019788236
T8089,2360,0.077019015
T8092,4213,0.003187689
T8102,3542,0.073583488
T8113,3253,0.057505021
T8121,1475,0.008318476
T8125,1799,0.055487312
T8128,3298,0.001863086
T8129,4795,0.00215033
T8134,1325,0.067396939
T8145,3119,0.032694015
T8149,3987,0.036574811
T8151,1607,0.03115718
T8162,2581,0.050381529
T8164,3240,0.026624684
T8166,3105,0.005648667
T8169,1128,-0.000109417
T8173,1851,0.048986114
T8174,4397,0.073232434
T8177,2135,0.097858812
T8184,2498,0.052156601
T8185,4435,0.001924695
T8187,3259,0.048746278
T8198,1170,0.042298689
T8201,3235,0.082058188
T8209,4925,0.035486244
T8216,4823,0.019145537
T8219,4990,0.076211091
T8220,1298,0.012470913
T8221,4148,0.019126734
T8222,1923,0.055789758
T8224,2043,0.026607682
T8230,1779,0.086289037
T8233,2802,0.07079326
T8236,1410,0.038532711
T8238,3853,0.010617429
T8239,3657,0.064752533
T8242,2471,-0.000109417
T8245,2907,0.020481742
T8251,2255,0.03331071
T8259,1266,0.061971906
T8265,4737,0.027353796
T8268,3699,0.004338466
T8274,1599,0.006168346
T8281,4637,0.019439982
T8283,4701,0.078217799
T8284,1259,0.082878114
T8285,2098,0.066590815
T8290,2657,0.006718431
T8295,4286,0.083067743
T8297,1790,0.030423467
T8298,4569,0.067706986
T8299,4611,0.071127311
T8300,1746,0.06746915
T8303,1537,0.003953006
T8305,2077,0.016026859
T8308,3912,0.030978552
T8319,4485,0.096038732
T8323,3126,0.098467305
T8326,4288,0.029735161
T8327,1946,0.038609123
T8329,3665,0.036763239
T8334,4317,0.031099571
T8337,1421,0.025959982
